Wavelength,SRF,band_name,Sensor,GSD
11350,0.095180858604523,TIR2,Landsat 8,30
11400,0.177075297609738,TIR2,Landsat 8,30
11450,0.305834959187717,TIR2,Landsat 8,30
11500,0.47818094373835,TIR2,Landsat 8,30
11550,0.677969452157887,TIR2,Landsat 8,30
11600,0.856502695450247,TIR2,Landsat 8,30
11650,0.966787345819513,TIR2,Landsat 8,30
11700,0.977679662899221,TIR2,Landsat 8,30
11750,0.906317160502406,TIR2,Landsat 8,30
11800,0.862368040708062,TIR2,Landsat 8,30
11850,0.829035771357732,TIR2,Landsat 8,30
11900,0.859573528680785,TIR2,Landsat 8,30
11950,0.896279126383602,TIR2,Landsat 8,30
12000,0.972061677963862,TIR2,Landsat 8,30
12050,0.997528121254284,TIR2,Landsat 8,30
12100,0.987537924750525,TIR2,Landsat 8,30
12150,0.987631546968929,TIR2,Landsat 8,30
12200,0.954109591397947,TIR2,Landsat 8,30
12250,0.923587577394721,TIR2,Landsat 8,30
12300,0.961260941723299,TIR2,Landsat 8,30
12350,1,TIR2,Landsat 8,30
12400,0.977224355536454,TIR2,Landsat 8,30
12450,0.801016340417957,TIR2,Landsat 8,30
12500,0.524503731147106,TIR2,Landsat 8,30
12550,0.292116912011544,TIR2,Landsat 8,30
12600,0.152235337429145,TIR2,Landsat 8,30
12650,0.074032875662661,TIR2,Landsat 8,30
12700,0.0342463678920594,TIR2,Landsat 8,30
12750,0.0134601357964161,TIR2,Landsat 8,30
12800,0.00680364922440368,TIR2,Landsat 8,30
12850,0.00339808899533681,TIR2,Landsat 8,30
12900,0.00331508988849944,TIR2,Landsat 8,30
12950,0.00326349474609247,TIR2,Landsat 8,30
13000,0.00327493733685755,TIR2,Landsat 8,30
13050,0.00199709034882091,TIR2,Landsat 8,30
13100,0.00207517763946802,TIR2,Landsat 8,30
13150,0.00185101488473932,TIR2,Landsat 8,30
13200,0.00232204066010091,TIR2,Landsat 8,30
13250,0.00183786169813943,TIR2,Landsat 8,30
13300,0.0023183001861458,TIR2,Landsat 8,30
13350,0.00242489779816727,TIR2,Landsat 8,30
13400,0.00235949965853014,TIR2,Landsat 8,30
13450,0.00209165998173836,TIR2,Landsat 8,30
13500,0.00176570649931015,TIR2,Landsat 8,30
13550,0.00180533005067866,TIR2,Landsat 8,30
13600,0.0017257920482782,TIR2,Landsat 8,30
13650,0.00186750705446745,TIR2,Landsat 8,30
13700,0.0017807251440948,TIR2,Landsat 8,30
13750,0.00185070948746659,TIR2,Landsat 8,30
13800,0.00176348589010076,TIR2,Landsat 8,30
13850,0.00182704922716702,TIR2,Landsat 8,30
13900,0.00194134413286397,TIR2,Landsat 8,30
13950,0.00183454058923838,TIR2,Landsat 8,30
14000,0.00176322696421511,TIR2,Landsat 8,30
430,0.015297481,CoastalAerosol,Sentinel 2A,60
431,0.067133233,CoastalAerosol,Sentinel 2A,60
432,0.195930113,CoastalAerosol,Sentinel 2A,60
433,0.357242315,CoastalAerosol,Sentinel 2A,60
434,0.460570898,CoastalAerosol,Sentinel 2A,60
435,0.511598127,CoastalAerosol,Sentinel 2A,60
436,0.551050641,CoastalAerosol,Sentinel 2A,60
437,0.587384921,CoastalAerosol,Sentinel 2A,60
438,0.613478291,CoastalAerosol,Sentinel 2A,60
439,0.650014299,CoastalAerosol,Sentinel 2A,60
440,0.699199359,CoastalAerosol,Sentinel 2A,60
441,0.745429719,CoastalAerosol,Sentinel 2A,60
442,0.792047382,CoastalAerosol,Sentinel 2A,60
443,0.862823932,CoastalAerosol,Sentinel 2A,60
444,0.947306968,CoastalAerosol,Sentinel 2A,60
445,0.993877543,CoastalAerosol,Sentinel 2A,60
446,1,CoastalAerosol,Sentinel 2A,60
447,0.990178205,CoastalAerosol,Sentinel 2A,60
448,0.972897069,CoastalAerosol,Sentinel 2A,60
449,0.957041994,CoastalAerosol,Sentinel 2A,60
450,0.956725717,CoastalAerosol,Sentinel 2A,60
451,0.922388676,CoastalAerosol,Sentinel 2A,60
452,0.723932953,CoastalAerosol,Sentinel 2A,60
453,0.388301825,CoastalAerosol,Sentinel 2A,60
454,0.145959579,CoastalAerosol,Sentinel 2A,60
455,0.051814319,CoastalAerosol,Sentinel 2A,60
456,0.017459195,CoastalAerosol,Sentinel 2A,60
457,0.00030266,CoastalAerosol,Sentinel 2A,60
440,0.001205888,Blue,Sentinel 2A,10
441,0.002040369,Blue,Sentinel 2A,10
442,0.002622943,Blue,Sentinel 2A,10
443,0.002738239,Blue,Sentinel 2A,10
444,0.002746267,Blue,Sentinel 2A,10
445,0.002076292,Blue,Sentinel 2A,10
446,0.003245683,Blue,Sentinel 2A,10
447,0.002224086,Blue,Sentinel 2A,10
448,0.002788526,Blue,Sentinel 2A,10
449,0.003127464,Blue,Sentinel 2A,10
450,0.002376761,Blue,Sentinel 2A,10
451,0.003775739,Blue,Sentinel 2A,10
452,0.002855863,Blue,Sentinel 2A,10
453,0.003063208,Blue,Sentinel 2A,10
454,0.00606979,Blue,Sentinel 2A,10
455,0.009028311,Blue,Sentinel 2A,10
456,0.019546756,Blue,Sentinel 2A,10
457,0.038955457,Blue,Sentinel 2A,10
458,0.084087582,Blue,Sentinel 2A,10
459,0.176255447,Blue,Sentinel 2A,10
460,0.292197461,Blue,Sentinel 2A,10
461,0.364611634,Blue,Sentinel 2A,10
462,0.382417769,Blue,Sentinel 2A,10
463,0.385788698,Blue,Sentinel 2A,10
464,0.393447498,Blue,Sentinel 2A,10
465,0.400157587,Blue,Sentinel 2A,10
466,0.410290956,Blue,Sentinel 2A,10
467,0.424686229,Blue,Sentinel 2A,10
468,0.449286442,Blue,Sentinel 2A,10
469,0.481594435,Blue,Sentinel 2A,10
470,0.505322972,Blue,Sentinel 2A,10
471,0.523406072,Blue,Sentinel 2A,10
472,0.529542808,Blue,Sentinel 2A,10
473,0.534687923,Blue,Sentinel 2A,10
474,0.53378568,Blue,Sentinel 2A,10
475,0.534655585,Blue,Sentinel 2A,10
476,0.538100358,Blue,Sentinel 2A,10
477,0.543690952,Blue,Sentinel 2A,10
478,0.557717041,Blue,Sentinel 2A,10
479,0.578584682,Blue,Sentinel 2A,10
480,0.601967211,Blue,Sentinel 2A,10
481,0.616036805,Blue,Sentinel 2A,10
482,0.621092399,Blue,Sentinel 2A,10
483,0.613596882,Blue,Sentinel 2A,10
484,0.596062382,Blue,Sentinel 2A,10
485,0.575862788,Blue,Sentinel 2A,10
486,0.558063043,Blue,Sentinel 2A,10
487,0.546131078,Blue,Sentinel 2A,10
488,0.54209908,Blue,Sentinel 2A,10
489,0.553601967,Blue,Sentinel 2A,10
490,0.571684349,Blue,Sentinel 2A,10
491,0.59826863,Blue,Sentinel 2A,10
492,0.633236261,Blue,Sentinel 2A,10
493,0.673370128,Blue,Sentinel 2A,10
494,0.711752423,Blue,Sentinel 2A,10
495,0.738396013,Blue,Sentinel 2A,10
496,0.758249128,Blue,Sentinel 2A,10
497,0.768324786,Blue,Sentinel 2A,10
498,0.773366977,Blue,Sentinel 2A,10
499,0.780467611,Blue,Sentinel 2A,10
500,0.788363273,Blue,Sentinel 2A,10
501,0.795449465,Blue,Sentinel 2A,10
502,0.80915086,Blue,Sentinel 2A,10
503,0.824011214,Blue,Sentinel 2A,10
504,0.837708797,Blue,Sentinel 2A,10
505,0.844983399,Blue,Sentinel 2A,10
506,0.847328129,Blue,Sentinel 2A,10
507,0.840111452,Blue,Sentinel 2A,10
508,0.825797103,Blue,Sentinel 2A,10
509,0.804777753,Blue,Sentinel 2A,10
510,0.786940349,Blue,Sentinel 2A,10
511,0.77157774,Blue,Sentinel 2A,10
512,0.761922541,Blue,Sentinel 2A,10
513,0.765487222,Blue,Sentinel 2A,10
514,0.781682215,Blue,Sentinel 2A,10
515,0.810031414,Blue,Sentinel 2A,10
516,0.850586321,Blue,Sentinel 2A,10
517,0.901670684,Blue,Sentinel 2A,10
518,0.954670055,Blue,Sentinel 2A,10
519,0.987257367,Blue,Sentinel 2A,10
520,1,Blue,Sentinel 2A,10
521,0.986389206,Blue,Sentinel 2A,10
522,0.908308105,Blue,Sentinel 2A,10
523,0.724000074,Blue,Sentinel 2A,10
524,0.478912868,Blue,Sentinel 2A,10
525,0.286992071,Blue,Sentinel 2A,10
526,0.1699762,Blue,Sentinel 2A,10
527,0.102833112,Blue,Sentinel 2A,10
528,0.06516336,Blue,Sentinel 2A,10
529,0.041159879,Blue,Sentinel 2A,10
530,0.025079521,Blue,Sentinel 2A,10
531,0.013112047,Blue,Sentinel 2A,10
532,0.002584728,Blue,Sentinel 2A,10
533,0.001094622,Blue,Sentinel 2A,10
534,0.000307621,Blue,Sentinel 2A,10
535,0.000441445,Blue,Sentinel 2A,10
538,0.000443422,Blue,Sentinel 2A,10
537,0.000840124,Green,Sentinel 2A,10
538,0.016371608,Green,Sentinel 2A,10
539,0.037688294,Green,Sentinel 2A,10
540,0.080665026,Green,Sentinel 2A,10
541,0.169508863,Green,Sentinel 2A,10
542,0.341374391,Green,Sentinel 2A,10
543,0.573031109,Green,Sentinel 2A,10
544,0.746711409,Green,Sentinel 2A,10
545,0.828036215,Green,Sentinel 2A,10
546,0.868227545,Green,Sentinel 2A,10
547,0.888565006,Green,Sentinel 2A,10
548,0.891572433,Green,Sentinel 2A,10
549,0.878150361,Green,Sentinel 2A,10
550,0.860270532,Green,Sentinel 2A,10
551,0.843697821,Green,Sentinel 2A,10
552,0.83403461,Green,Sentinel 2A,10
553,0.832616875,Green,Sentinel 2A,10
554,0.844968248,Green,Sentinel 2A,10
555,0.867733874,Green,Sentinel 2A,10
556,0.897360859,Green,Sentinel 2A,10
557,0.933938145,Green,Sentinel 2A,10
558,0.966922619,Green,Sentinel 2A,10
559,0.990762023,Green,Sentinel 2A,10
560,1,Green,Sentinel 2A,10
561,0.9978116,Green,Sentinel 2A,10
562,0.981107343,Green,Sentinel 2A,10
563,0.947088021,Green,Sentinel 2A,10
564,0.907183271,Green,Sentinel 2A,10
565,0.86865614,Green,Sentinel 2A,10
566,0.837621551,Green,Sentinel 2A,10
567,0.812909776,Green,Sentinel 2A,10
568,0.792433535,Green,Sentinel 2A,10
569,0.7850998,Green,Sentinel 2A,10
570,0.789606081,Green,Sentinel 2A,10
571,0.807011178,Green,Sentinel 2A,10
572,0.830457678,Green,Sentinel 2A,10
573,0.846432825,Green,Sentinel 2A,10
574,0.858401768,Green,Sentinel 2A,10
575,0.857990221,Green,Sentinel 2A,10
576,0.799824045,Green,Sentinel 2A,10
577,0.624979915,Green,Sentinel 2A,10
578,0.38699351,Green,Sentinel 2A,10
579,0.200178754,Green,Sentinel 2A,10
580,0.098292953,Green,Sentinel 2A,10
581,0.042843571,Green,Sentinel 2A,10
582,0.01651236,Green,Sentinel 2A,10
646,0.002584161,Red,Sentinel 2A,10
647,0.034529234,Red,Sentinel 2A,10
648,0.149970293,Red,Sentinel 2A,10
649,0.464825627,Red,Sentinel 2A,10
650,0.81774561,Red,Sentinel 2A,10
651,0.965323761,Red,Sentinel 2A,10
652,0.983869281,Red,Sentinel 2A,10
653,0.996900219,Red,Sentinel 2A,10
654,1,Red,Sentinel 2A,10
655,0.995449387,Red,Sentinel 2A,10
656,0.991334334,Red,Sentinel 2A,10
657,0.977215143,Red,Sentinel 2A,10
658,0.936802357,Red,Sentinel 2A,10
659,0.873776426,Red,Sentinel 2A,10
660,0.814165825,Red,Sentinel 2A,10
661,0.776668942,Red,Sentinel 2A,10
662,0.764863979,Red,Sentinel 2A,10
663,0.77509069,Red,Sentinel 2A,10
664,0.801358663,Red,Sentinel 2A,10
665,0.830827664,Red,Sentinel 2A,10
666,0.857111548,Red,Sentinel 2A,10
667,0.883580858,Red,Sentinel 2A,10
668,0.908949643,Red,Sentinel 2A,10
669,0.934759132,Red,Sentinel 2A,10
670,0.955930529,Red,Sentinel 2A,10
671,0.968110072,Red,Sentinel 2A,10
672,0.973218918,Red,Sentinel 2A,10
673,0.971572352,Red,Sentinel 2A,10
674,0.969002767,Red,Sentinel 2A,10
675,0.965711927,Red,Sentinel 2A,10
676,0.960481316,Red,Sentinel 2A,10
677,0.944810855,Red,Sentinel 2A,10
678,0.884152441,Red,Sentinel 2A,10
679,0.706167011,Red,Sentinel 2A,10
680,0.422966946,Red,Sentinel 2A,10
681,0.189853092,Red,Sentinel 2A,10
682,0.063171769,Red,Sentinel 2A,10
683,0.020615018,Red,Sentinel 2A,10
684,0.00203356,Red,Sentinel 2A,10
694,0.001187444,RedEdge1,Sentinel 2A,20
695,0.04125993,RedEdge1,Sentinel 2A,20
696,0.167711986,RedEdge1,Sentinel 2A,20
697,0.478496499,RedEdge1,Sentinel 2A,20
698,0.833877813,RedEdge1,Sentinel 2A,20
699,0.985479087,RedEdge1,Sentinel 2A,20
700,1,RedEdge1,Sentinel 2A,20
701,0.999264633,RedEdge1,Sentinel 2A,20
702,0.993238984,RedEdge1,Sentinel 2A,20
703,0.982416076,RedEdge1,Sentinel 2A,20
704,0.965583054,RedEdge1,Sentinel 2A,20
705,0.945953346,RedEdge1,Sentinel 2A,20
706,0.92469939,RedEdge1,Sentinel 2A,20
707,0.902398691,RedEdge1,Sentinel 2A,20
708,0.885582389,RedEdge1,Sentinel 2A,20
709,0.861231139,RedEdge1,Sentinel 2A,20
710,0.75719742,RedEdge1,Sentinel 2A,20
711,0.521268244,RedEdge1,Sentinel 2A,20
712,0.196705539,RedEdge1,Sentinel 2A,20
713,0.036825443,RedEdge1,Sentinel 2A,20
731,0.005330671,RedEdge2,Sentinel 2A,20
732,0.085006217,RedEdge2,Sentinel 2A,20
733,0.345713766,RedEdge2,Sentinel 2A,20
734,0.750597792,RedEdge2,Sentinel 2A,20
735,0.920264708,RedEdge2,Sentinel 2A,20
736,0.917916631,RedEdge2,Sentinel 2A,20
737,0.934211456,RedEdge2,Sentinel 2A,20
738,0.957861013,RedEdge2,Sentinel 2A,20
739,0.975828536,RedEdge2,Sentinel 2A,20
740,0.98193229,RedEdge2,Sentinel 2A,20
741,0.981517629,RedEdge2,Sentinel 2A,20
742,0.993405644,RedEdge2,Sentinel 2A,20
743,1,RedEdge2,Sentinel 2A,20
744,0.982578961,RedEdge2,Sentinel 2A,20
745,0.962584247,RedEdge2,Sentinel 2A,20
746,0.854907617,RedEdge2,Sentinel 2A,20
747,0.506721697,RedEdge2,Sentinel 2A,20
748,0.135356773,RedEdge2,Sentinel 2A,20
749,0.013437848,RedEdge2,Sentinel 2A,20
769,0.001594992,RedEdge3,Sentinel 2A,20
770,0.014730731,RedEdge3,Sentinel 2A,20
771,0.067032359,RedEdge3,Sentinel 2A,20
772,0.199494764,RedEdge3,Sentinel 2A,20
773,0.422803402,RedEdge3,Sentinel 2A,20
774,0.694015129,RedEdge3,Sentinel 2A,20
775,0.898494293,RedEdge3,Sentinel 2A,20
776,0.98317272,RedEdge3,Sentinel 2A,20
777,0.994759437,RedEdge3,Sentinel 2A,20
778,1,RedEdge3,Sentinel 2A,20
779,0.994912942,RedEdge3,Sentinel 2A,20
780,0.964656595,RedEdge3,Sentinel 2A,20
781,0.9081173,RedEdge3,Sentinel 2A,20
782,0.846897588,RedEdge3,Sentinel 2A,20
783,0.802090526,RedEdge3,Sentinel 2A,20
784,0.778839292,RedEdge3,Sentinel 2A,20
785,0.777241149,RedEdge3,Sentinel 2A,20
786,0.789523421,RedEdge3,Sentinel 2A,20
787,0.800984088,RedEdge3,Sentinel 2A,20
788,0.802915583,RedEdge3,Sentinel 2A,20
789,0.791711439,RedEdge3,Sentinel 2A,20
790,0.75769539,RedEdge3,Sentinel 2A,20
791,0.6779514,RedEdge3,Sentinel 2A,20
792,0.536855477,RedEdge3,Sentinel 2A,20
793,0.36403261,RedEdge3,Sentinel 2A,20
794,0.193498289,RedEdge3,Sentinel 2A,20
795,0.077219076,RedEdge3,Sentinel 2A,20
796,0.019707088,RedEdge3,Sentinel 2A,20
797,0.003152148,RedEdge3,Sentinel 2A,20
760,0.001355706,NIR,Sentinel 2A,10
761,0.00392374,NIR,Sentinel 2A,10
773,0.000450635,NIR,Sentinel 2A,10
774,0.007613759,NIR,Sentinel 2A,10
775,0.019071631,NIR,Sentinel 2A,10
776,0.033498212,NIR,Sentinel 2A,10
777,0.056535957,NIR,Sentinel 2A,10
778,0.087148412,NIR,Sentinel 2A,10
779,0.132460432,NIR,Sentinel 2A,10
780,0.203435597,NIR,Sentinel 2A,10
781,0.314067835,NIR,Sentinel 2A,10
782,0.450084527,NIR,Sentinel 2A,10
783,0.587432873,NIR,Sentinel 2A,10
784,0.714518008,NIR,Sentinel 2A,10
785,0.818289983,NIR,Sentinel 2A,10
786,0.902931705,NIR,Sentinel 2A,10
787,0.960731839,NIR,Sentinel 2A,10
788,0.993723492,NIR,Sentinel 2A,10
789,1,NIR,Sentinel 2A,10
790,0.985213358,NIR,Sentinel 2A,10
791,0.958375658,NIR,Sentinel 2A,10
792,0.936550397,NIR,Sentinel 2A,10
793,0.925816084,NIR,Sentinel 2A,10
794,0.930376113,NIR,Sentinel 2A,10
795,0.941280824,NIR,Sentinel 2A,10
796,0.953344085,NIR,Sentinel 2A,10
797,0.962183412,NIR,Sentinel 2A,10
798,0.965630921,NIR,Sentinel 2A,10
799,0.963105088,NIR,Sentinel 2A,10
800,0.959009302,NIR,Sentinel 2A,10
801,0.951205343,NIR,Sentinel 2A,10
802,0.945147193,NIR,Sentinel 2A,10
803,0.943136098,NIR,Sentinel 2A,10
804,0.945814423,NIR,Sentinel 2A,10
805,0.945357393,NIR,Sentinel 2A,10
806,0.94376216,NIR,Sentinel 2A,10
807,0.937084132,NIR,Sentinel 2A,10
808,0.92789036,NIR,Sentinel 2A,10
809,0.915897097,NIR,Sentinel 2A,10
810,0.900979012,NIR,Sentinel 2A,10
811,0.881577413,NIR,Sentinel 2A,10
812,0.862159752,NIR,Sentinel 2A,10
813,0.843199839,NIR,Sentinel 2A,10
814,0.822684437,NIR,Sentinel 2A,10
815,0.801818585,NIR,Sentinel 2A,10
816,0.776911255,NIR,Sentinel 2A,10
817,0.755631985,NIR,Sentinel 2A,10
818,0.737893018,NIR,Sentinel 2A,10
819,0.722216874,NIR,Sentinel 2A,10
820,0.708669463,NIR,Sentinel 2A,10
821,0.698415904,NIR,Sentinel 2A,10
822,0.690210597,NIR,Sentinel 2A,10
823,0.682257441,NIR,Sentinel 2A,10
824,0.681493822,NIR,Sentinel 2A,10
825,0.682648562,NIR,Sentinel 2A,10
826,0.678490529,NIR,Sentinel 2A,10
827,0.675950258,NIR,Sentinel 2A,10
828,0.671303773,NIR,Sentinel 2A,10
829,0.665537745,NIR,Sentinel 2A,10
830,0.66081163,NIR,Sentinel 2A,10
831,0.658738951,NIR,Sentinel 2A,10
832,0.658309532,NIR,Sentinel 2A,10
833,0.664070258,NIR,Sentinel 2A,10
834,0.672731215,NIR,Sentinel 2A,10
835,0.685500932,NIR,Sentinel 2A,10
836,0.701159193,NIR,Sentinel 2A,10
837,0.720686012,NIR,Sentinel 2A,10
838,0.742291656,NIR,Sentinel 2A,10
839,0.759530325,NIR,Sentinel 2A,10
840,0.776608407,NIR,Sentinel 2A,10
841,0.784061465,NIR,Sentinel 2A,10
842,0.787719795,NIR,Sentinel 2A,10
843,0.787693087,NIR,Sentinel 2A,10
844,0.783525132,NIR,Sentinel 2A,10
845,0.776160838,NIR,Sentinel 2A,10
846,0.768338994,NIR,Sentinel 2A,10
847,0.759263845,NIR,Sentinel 2A,10
848,0.745942736,NIR,Sentinel 2A,10
849,0.733021996,NIR,Sentinel 2A,10
850,0.720589328,NIR,Sentinel 2A,10
851,0.70666322,NIR,Sentinel 2A,10
852,0.690869992,NIR,Sentinel 2A,10
853,0.675896147,NIR,Sentinel 2A,10
854,0.661558281,NIR,Sentinel 2A,10
855,0.64933885,NIR,Sentinel 2A,10
856,0.638008141,NIR,Sentinel 2A,10
857,0.627423662,NIR,Sentinel 2A,10
858,0.618963341,NIR,Sentinel 2A,10
859,0.610944526,NIR,Sentinel 2A,10
860,0.604321526,NIR,Sentinel 2A,10
861,0.597408353,NIR,Sentinel 2A,10
862,0.591723999,NIR,Sentinel 2A,10
863,0.586961129,NIR,Sentinel 2A,10
864,0.582746486,NIR,Sentinel 2A,10
865,0.581201871,NIR,Sentinel 2A,10
866,0.579479626,NIR,Sentinel 2A,10
867,0.580196837,NIR,Sentinel 2A,10
868,0.582505031,NIR,Sentinel 2A,10
869,0.58530811,NIR,Sentinel 2A,10
870,0.589480742,NIR,Sentinel 2A,10
871,0.592827138,NIR,Sentinel 2A,10
872,0.596748769,NIR,Sentinel 2A,10
873,0.601371824,NIR,Sentinel 2A,10
874,0.603233742,NIR,Sentinel 2A,10
875,0.605476073,NIR,Sentinel 2A,10
876,0.608971784,NIR,Sentinel 2A,10
877,0.613462535,NIR,Sentinel 2A,10
878,0.618715384,NIR,Sentinel 2A,10
879,0.626840684,NIR,Sentinel 2A,10
880,0.637435801,NIR,Sentinel 2A,10
881,0.648790775,NIR,Sentinel 2A,10
882,0.659233472,NIR,Sentinel 2A,10
883,0.667340083,NIR,Sentinel 2A,10
884,0.668623741,NIR,Sentinel 2A,10
885,0.659923886,NIR,Sentinel 2A,10
886,0.641665694,NIR,Sentinel 2A,10
887,0.615841396,NIR,Sentinel 2A,10
888,0.583567134,NIR,Sentinel 2A,10
889,0.552075805,NIR,Sentinel 2A,10
890,0.526406778,NIR,Sentinel 2A,10
891,0.507116158,NIR,Sentinel 2A,10
892,0.496530349,NIR,Sentinel 2A,10
893,0.499119291,NIR,Sentinel 2A,10
894,0.512088404,NIR,Sentinel 2A,10
895,0.529092988,NIR,Sentinel 2A,10
896,0.542739266,NIR,Sentinel 2A,10
897,0.5379639,NIR,Sentinel 2A,10
898,0.495953057,NIR,Sentinel 2A,10
899,0.419304575,NIR,Sentinel 2A,10
900,0.326791448,NIR,Sentinel 2A,10
901,0.231084503,NIR,Sentinel 2A,10
902,0.148540083,NIR,Sentinel 2A,10
903,0.089683145,NIR,Sentinel 2A,10
904,0.05497712,NIR,Sentinel 2A,10
905,0.033245719,NIR,Sentinel 2A,10
906,0.019774274,NIR,Sentinel 2A,10
907,0.007847675,NIR,Sentinel 2A,10
908,0.001285769,NIR,Sentinel 2A,10
848,0.001651482,RedEdge4,Sentinel 2A,20
849,0.013241944,RedEdge4,Sentinel 2A,20
850,0.02470983,RedEdge4,Sentinel 2A,20
851,0.051378748,RedEdge4,Sentinel 2A,20
852,0.104943729,RedEdge4,Sentinel 2A,20
853,0.216577278,RedEdge4,Sentinel 2A,20
854,0.384864982,RedEdge4,Sentinel 2A,20
855,0.58573065,RedEdge4,Sentinel 2A,20
856,0.774480911,RedEdge4,Sentinel 2A,20
857,0.878430125,RedEdge4,Sentinel 2A,20
858,0.914944349,RedEdge4,Sentinel 2A,20
859,0.922574113,RedEdge4,Sentinel 2A,20
860,0.926042621,RedEdge4,Sentinel 2A,20
861,0.929675951,RedEdge4,Sentinel 2A,20
862,0.935961875,RedEdge4,Sentinel 2A,20
863,0.946583152,RedEdge4,Sentinel 2A,20
864,0.955792448,RedEdge4,Sentinel 2A,20
865,0.965457804,RedEdge4,Sentinel 2A,20
866,0.97446123,RedEdge4,Sentinel 2A,20
867,0.979880105,RedEdge4,Sentinel 2A,20
868,0.983324607,RedEdge4,Sentinel 2A,20
869,0.982880911,RedEdge4,Sentinel 2A,20
870,0.988474082,RedEdge4,Sentinel 2A,20
871,1,RedEdge4,Sentinel 2A,20
872,0.999625841,RedEdge4,Sentinel 2A,20
873,0.921004618,RedEdge4,Sentinel 2A,20
874,0.728632177,RedEdge4,Sentinel 2A,20
875,0.472188662,RedEdge4,Sentinel 2A,20
876,0.238081733,RedEdge4,Sentinel 2A,20
877,0.106954864,RedEdge4,Sentinel 2A,20
878,0.046095951,RedEdge4,Sentinel 2A,20
879,0.022225825,RedEdge4,Sentinel 2A,20
880,0.008818811,RedEdge4,Sentinel 2A,20
881,0.000455417,RedEdge4,Sentinel 2A,20
932,0.018022081,WaterVapor,Sentinel 2A,60
933,0.065697659,WaterVapor,Sentinel 2A,60
934,0.184736705,WaterVapor,Sentinel 2A,60
935,0.40810832,WaterVapor,Sentinel 2A,60
936,0.679541184,WaterVapor,Sentinel 2A,60
937,0.873658311,WaterVapor,Sentinel 2A,60
938,0.92993853,WaterVapor,Sentinel 2A,60
939,0.963266163,WaterVapor,Sentinel 2A,60
940,0.983565755,WaterVapor,Sentinel 2A,60
941,0.99068994,WaterVapor,Sentinel 2A,60
942,0.996767012,WaterVapor,Sentinel 2A,60
943,0.97723688,WaterVapor,Sentinel 2A,60
944,0.979056662,WaterVapor,Sentinel 2A,60
945,0.998123124,WaterVapor,Sentinel 2A,60
946,0.989646376,WaterVapor,Sentinel 2A,60
947,1,WaterVapor,Sentinel 2A,60
948,0.987515816,WaterVapor,Sentinel 2A,60
949,0.985535072,WaterVapor,Sentinel 2A,60
950,0.956407998,WaterVapor,Sentinel 2A,60
951,0.965774628,WaterVapor,Sentinel 2A,60
952,0.931093947,WaterVapor,Sentinel 2A,60
953,0.863762098,WaterVapor,Sentinel 2A,60
954,0.704632989,WaterVapor,Sentinel 2A,60
955,0.450443414,WaterVapor,Sentinel 2A,60
956,0.201668037,WaterVapor,Sentinel 2A,60
957,0.059806765,WaterVapor,Sentinel 2A,60
958,0.013927678,WaterVapor,Sentinel 2A,60
1337,0.000238032,Cirrus,Sentinel 2A,60
1338,0.000054011,Cirrus,Sentinel 2A,60
1339,0.000030555,Cirrus,Sentinel 2A,60
1340,0.000028606,Cirrus,Sentinel 2A,60
1341,0.000076414,Cirrus,Sentinel 2A,60
1342,0.000109542,Cirrus,Sentinel 2A,60
1343,0.000088112,Cirrus,Sentinel 2A,60
1344,0.000124276,Cirrus,Sentinel 2A,60
1345,0.000175866,Cirrus,Sentinel 2A,60
1346,0.000334017,Cirrus,Sentinel 2A,60
1347,0.000371868,Cirrus,Sentinel 2A,60
1348,0.000448739,Cirrus,Sentinel 2A,60
1349,0.000658249,Cirrus,Sentinel 2A,60
1350,0.001089206,Cirrus,Sentinel 2A,60
1351,0.00196845,Cirrus,Sentinel 2A,60
1352,0.003736281,Cirrus,Sentinel 2A,60
1353,0.008016927,Cirrus,Sentinel 2A,60
1354,0.018845345,Cirrus,Sentinel 2A,60
1355,0.044655923,Cirrus,Sentinel 2A,60
1356,0.101545368,Cirrus,Sentinel 2A,60
1357,0.200854803,Cirrus,Sentinel 2A,60
1358,0.342389339,Cirrus,Sentinel 2A,60
1359,0.506471542,Cirrus,Sentinel 2A,60
1360,0.662498209,Cirrus,Sentinel 2A,60
1361,0.783168494,Cirrus,Sentinel 2A,60
1362,0.861210463,Cirrus,Sentinel 2A,60
1363,0.910000298,Cirrus,Sentinel 2A,60
1364,0.942126255,Cirrus,Sentinel 2A,60
1365,0.962015449,Cirrus,Sentinel 2A,60
1366,0.973750495,Cirrus,Sentinel 2A,60
1367,0.981720971,Cirrus,Sentinel 2A,60
1368,0.987945142,Cirrus,Sentinel 2A,60
1369,0.992810636,Cirrus,Sentinel 2A,60
1370,0.996478958,Cirrus,Sentinel 2A,60
1371,0.99904946,Cirrus,Sentinel 2A,60
1372,1,Cirrus,Sentinel 2A,60
1373,0.999092287,Cirrus,Sentinel 2A,60
1374,0.996049616,Cirrus,Sentinel 2A,60
1375,0.990956135,Cirrus,Sentinel 2A,60
1376,0.984853732,Cirrus,Sentinel 2A,60
1377,0.978085355,Cirrus,Sentinel 2A,60
1378,0.970372704,Cirrus,Sentinel 2A,60
1379,0.960890124,Cirrus,Sentinel 2A,60
1380,0.948599028,Cirrus,Sentinel 2A,60
1381,0.933274986,Cirrus,Sentinel 2A,60
1382,0.915013686,Cirrus,Sentinel 2A,60
1383,0.894075033,Cirrus,Sentinel 2A,60
