Time,Temperature
1714043628.6646452,36.599999999999994
1714043629.6877308,36.599999999999994
1714043630.7112586,36.599999999999994
1714043631.734108,36.599999999999994
1714043632.7571754,36.599999999999994
1714043633.7800803,36.599999999999994
1714043634.802401,36.599999999999994
1714043635.8257055,36.599999999999994
1714043636.8488157,36.599999999999994
1714043637.871702,36.599999999999994
1714043638.8943026,36.599999999999994
1714043639.91774,36.8
1714043640.9405773,36.599999999999994
1714043641.9636002,36.8
1714043642.986239,36.8
1714043644.0093193,37.0
1714043645.0325236,37.0
1714043646.055266,37.0
1714043647.0779111,37.0
1714043648.1012285,37.0
1714043649.124207,37.0
1714043650.1467445,37.0
1714043651.1700656,37.0
1714043652.1932447,37.0
1714043653.215774,37.0
1714043654.2391257,37.0
1714043655.261853,37.0
1714043656.2846584,37.0
1714043657.3084085,37.0
1714043658.3308704,37.0
1714043659.3535478,37.2
1714043660.3761685,37.2
1714043661.3993797,37.2
1714043662.4226635,37.2
1714043663.4448195,37.2
1714043664.468062,37.2
1714043665.4916658,37.400000000000006
1714043666.5144777,37.400000000000006
1714043667.537369,37.400000000000006
1714043668.5601943,37.400000000000006
1714043669.5828018,37.400000000000006
1714043670.6064343,37.400000000000006
1714043671.6288073,37.400000000000006
1714043672.652164,37.400000000000006
1714043673.6746304,37.400000000000006
1714043674.6972795,37.400000000000006
1714043675.7201293,37.400000000000006
1714043676.7435524,37.400000000000006
1714043677.7672522,37.400000000000006
1714043678.7893584,37.400000000000006
1714043679.812376,37.599999999999994
1714043680.8358605,37.599999999999994
1714043681.8580368,37.599999999999994
1714043682.8811631,37.599999999999994
1714043683.903893,37.599999999999994
1714043684.9273052,37.8
1714043685.9498782,37.8
1714043686.9734733,37.8
1714043687.9955513,37.8
1714043689.019325,37.8
1714043690.0415013,37.8
1714043691.065158,37.8
1714043692.0878522,37.8
1714043693.1106098,37.8
1714043694.1342359,37.8
1714043695.1574798,37.8
1714043696.1808267,37.8
1714043697.2031794,37.8
1714043698.2258472,37.8
1714043699.24938,37.8
1714043700.2719655,37.8
1714043701.294434,38.0
1714043702.318119,37.8
1714043703.3409243,37.8
1714043704.363968,37.8
1714043705.386698,38.0
1714043706.4097047,38.0
1714043707.432332,38.0
1714043708.455505,38.2
1714043709.4788647,38.0
1714043710.5010357,38.2
1714043711.5245934,38.2
1714043712.547054,38.2
1714043713.570453,38.2
1714043714.5930264,38.2
1714043715.6161652,38.2
1714043716.6388812,38.2
1714043717.6623034,38.2
1714043718.6853132,38.2
1714043719.7083328,38.2
1714043720.7310412,38.2
1714043721.7544954,38.2
1714043722.776881,38.2
1714043723.80059,38.2
1714043724.8233438,38.2
1714043725.8456464,38.2
1714043726.8691256,38.2
1714043727.8918455,38.2
1714043728.9146702,38.2
1714043729.9378629,38.2
1714043730.960856,38.400000000000006
1714043731.9837458,38.2
1714043733.005963,38.400000000000006
1714043734.028844,38.400000000000006
1714043735.0518801,38.400000000000006
1714043736.075547,38.400000000000006
1714043737.0980656,38.599999999999994
1714043738.1206625,38.599999999999994
1714043739.1439695,38.599999999999994
1714043740.1668508,38.599999999999994
1714043741.189995,38.599999999999994
1714043742.2129772,38.599999999999994
1714043743.2351627,38.599999999999994
1714043744.258582,38.599999999999994
1714043745.281708,38.599999999999994
1714043746.3045795,38.599999999999994
1714043747.3281577,38.599999999999994
1714043748.3504806,38.599999999999994
1714043749.3739574,38.599999999999994
1714043750.3965726,38.599999999999994
1714043751.4198132,38.599999999999994
1714043752.442517,38.599999999999994
1714043753.4648824,38.599999999999994
1714043754.4884772,38.599999999999994
1714043755.5107803,38.8
1714043756.5335758,38.599999999999994
1714043757.5565135,38.599999999999994
1714043758.5800118,38.8
1714043759.6032171,38.599999999999994
1714043760.6259735,38.8
1714043761.6493993,38.8
1714043762.6722453,38.8
1714043763.6949718,39.0
1714043764.7182057,38.8
1714043765.7408144,38.8
1714043766.7643347,39.0
1714043767.785835,39.0
1714043768.809044,39.0
1714043769.832624,39.0
1714043770.8556473,39.0
1714043771.8783085,39.0
1714043772.9019945,39.0
1714043773.9246967,39.0
1714043774.9476042,39.0
1714043775.969523,39.0
1714043776.9931757,39.0
1714043778.015796,39.0
1714043779.039449,39.0
1714043780.061494,39.0
1714043781.0851762,39.0
1714043782.107832,39.0
1714043783.1313956,39.0
1714043784.1538103,39.0
1714043785.176609,39.0
1714043786.1990426,39.2
1714043787.2223725,39.2
1714043788.2456877,39.2
1714043789.2682624,39.0
1714043790.291421,39.2
1714043791.3140786,39.2
1714043792.3368466,39.2
1714043793.3600318,39.2
1714043794.3827825,39.2
1714043795.4065456,39.400000000000006
1714043796.4291313,39.400000000000006
1714043797.452037,39.400000000000006
1714043798.4753056,39.400000000000006
1714043799.4984922,39.400000000000006
1714043800.521067,39.400000000000006
1714043801.5442543,39.400000000000006
1714043802.5663023,39.400000000000006
1714043803.5899994,39.400000000000006
1714043804.6128168,39.400000000000006
1714043805.635722,39.400000000000006
1714043806.6584136,39.400000000000006
1714043807.681247,39.400000000000006
1714043808.7049768,39.400000000000006
1714043809.7269673,39.400000000000006
1714043810.750119,39.400000000000006
1714043811.7735023,39.400000000000006
1714043812.7961245,39.400000000000006
1714043813.8196762,39.400000000000006
1714043814.842417,39.400000000000006
1714043815.86466,39.400000000000006
1714043816.8890634,39.400000000000006
1714043817.911477,39.400000000000006
1714043818.933917,39.400000000000006
1714043819.957275,39.400000000000006
1714043820.9797528,39.400000000000006
1714043822.0033267,39.400000000000006
1714043823.026007,39.400000000000006
1714043824.0491357,39.400000000000006
1714043825.072096,39.400000000000006
1714043826.0946248,39.400000000000006
1714043827.117336,39.400000000000006
1714043828.141238,39.599999999999994
1714043829.1643932,39.599999999999994
1714043830.1876945,39.599999999999994
1714043831.2095845,39.599999999999994
1714043832.232996,39.599999999999994
1714043833.256203,39.599999999999994
1714043834.2785268,39.599999999999994
1714043835.3017921,39.599999999999994
1714043836.3240368,39.599999999999994
1714043837.3474622,39.599999999999994
1714043838.3700974,39.8
1714043839.3941371,39.599999999999994
1714043840.417278,39.599999999999994
1714043841.4392858,39.8
1714043842.4627533,39.8
1714043843.484704,39.8
1714043844.5078568,39.8
1714043845.5314274,39.8
1714043846.5538049,39.8
1714043847.5769854,39.8
1714043848.59972,39.8
1714043849.6233656,39.8
1714043850.6456838,39.8
1714043851.668569,39.8
1714043852.6916437,39.8
1714043853.714937,39.8
1714043854.7371304,39.8
1714043855.7599814,39.8
1714043856.7833269,39.8
